,names,scores,pvals,pvals_adj
20748,PON3,-0.08645611,0.9311038448,1
20749,FATE1,-0.08645611,0.9311038448,1
20750,NARFL,-0.08645611,0.9311038448,1
20751,TMTC2,-0.08645611,0.9311038448,1
20752,SYNGAP1,-0.08645611,0.9311038448,1
20753,WFDC1,-0.08645611,0.9311038448,1
20754,ZNF432,-0.08645611,0.9311038448,1
20755,CYP26B1,-0.08645611,0.9311038448,1
20756,MRVI1,-0.08842509,0.929538821,1
20757,TRAK1,-0.088962086,0.9291120433,1
20758,ADARB1,-0.08923058,0.9288986621,1
20759,ZMAT1,-0.08923058,0.9288986621,1
20760,PRPF3,-0.09030457,0.9280451886,1
20761,SNX24,-0.090573065,0.9278318332,1
20762,KIAA0754,-0.090573065,0.9278318332,1
20763,DMTN,-0.090573065,0.9278318332,1
20764,MEGF6,-0.090573065,0.9278318332,1
20765,HERC2,-0.090573065,0.9278318332,1
20766,ZNF620,-0.090573065,0.9278318332,1
20767,PIGZ,-0.090573065,0.9278318332,1
20768,RP11-677M14.3,-0.090573065,0.9278318332,1
20769,ELK1,-0.090573065,0.9278318332,1
20770,RP11-475N22.4,-0.090573065,0.9278318332,1
20771,SPATA5,-0.090573065,0.9278318332,1
20772,ZNF692,-0.090573065,0.9278318332,1
20773,GPER1,-0.090573065,0.9278318332,1
20774,TOE1,-0.090573065,0.9278318332,1
20775,RP11-509E16.1,-0.090573065,0.9278318332,1
20776,PNPLA4,-0.090573065,0.9278318332,1
20777,PPP1R13L,-0.090573065,0.9278318332,1
20778,KRBA2,-0.090573065,0.9278318332,1
20779,SLC27A1,-0.090573065,0.9278318332,1
20780,INADL,-0.090573065,0.9278318332,1
20781,KCNC4,-0.090573065,0.9278318332,1
20782,LSM14B,-0.090573065,0.9278318332,1
20783,PPP1R37,-0.090573065,0.9278318332,1
20784,CIT,-0.090573065,0.9278318332,1
20785,PCDH12,-0.09137856,0.9271917979,1
20786,IGFBP3,-0.09406353,0.9250586897,1
20787,MXD4,-0.094511025,0.9247032236,1
20788,MPV17L2,-0.094690025,0.9245610414,1
20789,TCAP,-0.094690025,0.9245610414,1
20790,EBLN2,-0.094690025,0.9245610414,1
20791,RP11-869B15.1,-0.094690025,0.9245610414,1
20792,RNASEK,-0.094690025,0.9245610414,1
20793,ORMDL3,-0.094690025,0.9245610414,1
20794,CIITA,-0.094690025,0.9245610414,1
20795,KMT2B,-0.094690025,0.9245610414,1
20796,CTD-2536I1.1,-0.094690025,0.9245610414,1
20797,DCAF4,-0.094690025,0.9245610414,1
20798,RASSF7,-0.094690025,0.9245610414,1
20799,LINC00924,-0.094690025,0.9245610414,1
20800,SMAD7,-0.094690025,0.9245610414,1
20801,NAPB,-0.094690025,0.9245610414,1
20802,SS18,-0.094690025,0.9245610414,1
20803,ARHGAP28,-0.094690025,0.9245610414,1
20804,NOS3,-0.094690025,0.9245610414,1
20805,RP5-894A10.2,-0.094690025,0.9245610414,1
20806,PIGL,-0.094690025,0.9245610414,1
20807,SHQ1,-0.094690025,0.9245610414,1
20808,TBC1D2B,-0.09513752,0.9242055964,1
20809,NPLOC4,-0.095495515,0.9239212513,1
20810,TMEM184B,-0.095853515,0.9236369159,1
20811,RP11-343N15.5,-0.09826999,0.9217179089,1
20812,DYNLL2,-0.09871748,0.9213625869,1
20813,MAP2K5,-0.098806985,0.9212915244,1
20814,CTC-529P8.1,-0.098806985,0.9212915244,1
20815,FAF1,-0.098806985,0.9212915244,1
20816,TMEM62,-0.098806985,0.9212915244,1
20817,SEC31B,-0.098806985,0.9212915244,1
20818,LRRC14,-0.098806985,0.9212915244,1
20819,FAM173B,-0.098806985,0.9212915244,1
20820,FAM174B,-0.098806985,0.9212915244,1
20821,VWA8,-0.098806985,0.9212915244,1
20822,CCDC149,-0.098806985,0.9212915244,1
20823,USP32,-0.098806985,0.9212915244,1
20824,ZNF107,-0.098806985,0.9212915244,1
20825,DUS2,-0.098806985,0.9212915244,1
20826,SLC37A4,-0.098806985,0.9212915244,1
20827,GNRH1,-0.098806985,0.9212915244,1
20828,WDR7,-0.098806985,0.9212915244,1
20829,INTS4,-0.098806985,0.9212915244,1
20830,DLG5,-0.098806985,0.9212915244,1
20831,ZYG11B,-0.099433474,0.9207941045,1
20832,ANKIB1,-0.09952298,0.920723047,1
20833,MGAT4A,-0.09970197,0.9205809339,1
20834,GPM6B,-0.09997047,0.9203677691,1
20835,ZNF770,-0.10229745,0.9185205821,1
20836,KLHL3,-0.102386944,0.9184495451,1
20837,SLC30A6,-0.10292394,0.9180233372,1
20838,WDR25,-0.10292394,0.9180233372,1
20839,RP11-127B20.3,-0.10292394,0.9180233372,1
20840,SLC26A11,-0.10292394,0.9180233372,1
20841,ZNF398,-0.10292394,0.9180233372,1
20842,C2orf42,-0.10292394,0.9180233372,1
20843,TBXA2R,-0.10292394,0.9180233372,1
20844,C10orf88,-0.10292394,0.9180233372,1
20845,RNASEH1-AS1,-0.10292394,0.9180233372,1
20846,FCN3,-0.10292394,0.9180233372,1
20847,ABCA3,-0.10292394,0.9180233372,1
20848,FAM21A,-0.10292394,0.9180233372,1
20849,PTH1R,-0.10292394,0.9180233372,1
20850,DOT1L,-0.10292394,0.9180233372,1
20851,TMEM135,-0.10292394,0.9180233372,1
20852,CTD-2017D11.1,-0.10292394,0.9180233372,1
20853,CTB-167B5.2,-0.10292394,0.9180233372,1
20854,ZBTB17,-0.10292394,0.9180233372,1
20855,ADAMTS6,-0.10596691,0.9156086073,1
20856,JUP,-0.1068619,0.9148985399,1
20857,CTB-167G5.5,-0.1068619,0.9148985399,1
20858,XRCC6BP1,-0.1070409,0.9147565345,1
20859,RALGPS1,-0.1070409,0.9147565345,1
20860,B3GNT5,-0.1070409,0.9147565345,1
20861,ZFYVE9,-0.1070409,0.9147565345,1
20862,BAIAP2L1,-0.1070409,0.9147565345,1
20863,LARGE,-0.1070409,0.9147565345,1
20864,IQCA1,-0.1070409,0.9147565345,1
20865,BRF1,-0.1070409,0.9147565345,1
20866,TRIM41,-0.1070409,0.9147565345,1
20867,LNX2,-0.1070409,0.9147565345,1
20868,INPP5F,-0.1070409,0.9147565345,1
20869,AL354822.1,-0.1070409,0.9147565345,1
20870,RANBP10,-0.1070409,0.9147565345,1
20871,PTPN21,-0.1070409,0.9147565345,1
20872,TTC23,-0.1070409,0.9147565345,1
20873,PLEKHA4,-0.1070409,0.9147565345,1
20874,ANO2,-0.1070409,0.9147565345,1
20875,PRUNE,-0.1070409,0.9147565345,1
20876,HOXA4,-0.1070409,0.9147565345,1
20877,MOK,-0.1070409,0.9147565345,1
20878,RELB,-0.1070409,0.9147565345,1
20879,SMG5,-0.1070409,0.9147565345,1
20880,ZNF200,-0.1070409,0.9147565345,1
20881,SLC25A27,-0.1070409,0.9147565345,1
20882,RP11-849H4.2,-0.1070409,0.9147565345,1
20883,MFSD6,-0.10757789,0.9143305347,1
20884,EDC3,-0.11115786,0.9114911711,1
20885,PLP1,-0.11115786,0.9114911711,1
20886,SLN,-0.11115786,0.9114911711,1
20887,CLUH,-0.11115786,0.9114911711,1
20888,TEX2,-0.11115786,0.9114911711,1
20889,TCF20,-0.11115786,0.9114911711,1
20890,ZNF678,-0.11115786,0.9114911711,1
20891,CLYBL,-0.11115786,0.9114911711,1
20892,BBS9,-0.11115786,0.9114911711,1
20893,N4BP3,-0.11115786,0.9114911711,1
20894,TOP3A,-0.11115786,0.9114911711,1
20895,TTC39B,-0.11115786,0.9114911711,1
20896,POC5,-0.11115786,0.9114911711,1
20897,FAM161A,-0.11115786,0.9114911711,1
20898,TFPI2,-0.11124735,0.9114202013,1
20899,SEMA3G,-0.11232134,0.9105686194,1
20900,KIAA0247,-0.11366383,0.9095042866,1
20901,MYO15B,-0.11384283,0.9093623877,1
20902,PRPSAP1,-0.11464832,0.9087238789,1
20903,DHX32,-0.114737816,0.9086529371,1
20904,GBA,-0.11527481,0.9082273017,1
20905,RP11-420G6.4,-0.11527481,0.9082273017,1
20906,TBKBP1,-0.11527481,0.9082273017,1
20907,IL18BP,-0.11527481,0.9082273017,1
20908,TNNC2,-0.11527481,0.9082273017,1
20909,ATP9A,-0.11527481,0.9082273017,1
20910,PPM1H,-0.11527481,0.9082273017,1
20911,GCLC,-0.11527481,0.9082273017,1
20912,SLC35D2,-0.11527481,0.9082273017,1
20913,AMIGO2,-0.11527481,0.9082273017,1
20914,PGAP1,-0.11527481,0.9082273017,1
20915,CKMT2-AS1,-0.11527481,0.9082273017,1
20916,USP40,-0.11527481,0.9082273017,1
20917,RP11-381O7.3,-0.11527481,0.9082273017,1
20918,CDON,-0.11527481,0.9082273017,1
20919,CDKN1C,-0.11563281,0.9079435594,1
20920,TLR3,-0.11939177,0.9049649809,1
20921,MSH2,-0.11939177,0.9049649809,1
20922,CROT,-0.11939177,0.9049649809,1
20923,FGFR1OP,-0.11939177,0.9049649809,1
20924,AGAP3,-0.11939177,0.9049649809,1
20925,CASZ1,-0.11939177,0.9049649809,1
20926,TMEM63B,-0.11939177,0.9049649809,1
20927,GEMIN5,-0.11939177,0.9049649809,1
20928,DYSF,-0.11939177,0.9049649809,1
20929,ZNF354C,-0.11939177,0.9049649809,1
20930,EXTL3,-0.11939177,0.9049649809,1
20931,COL27A1,-0.11939177,0.9049649809,1
20932,ZNF345,-0.11939177,0.9049649809,1
20933,ELL,-0.11939177,0.9049649809,1
20934,ZNF205,-0.11939177,0.9049649809,1
20935,RP5-1085F17.3,-0.11939177,0.9049649809,1
20936,PGAP2,-0.11939177,0.9049649809,1
20937,HDAC5,-0.11957077,0.9048231768,1
20938,PDE8A,-0.12019726,0.9043268865,1
20939,C1orf27,-0.120644756,0.9039724163,1
20940,TERF2,-0.12350873,0.9017042632,1
20941,TRAK2,-0.12350873,0.9017042632,1
20942,FIGNL1,-0.12350873,0.9017042632,1
20943,ZNF662,-0.12350873,0.9017042632,1
20944,TADA2A,-0.12350873,0.9017042632,1
20945,SEC16B,-0.12350873,0.9017042632,1
20946,CDC14A,-0.12350873,0.9017042632,1
20947,CRIPAK,-0.12350873,0.9017042632,1
20948,CTD-2368P22.1,-0.12350873,0.9017042632,1
20949,FANCF,-0.12350873,0.9017042632,1
20950,ANKRD6,-0.12350873,0.9017042632,1
20951,FAM13A-AS1,-0.12350873,0.9017042632,1
20952,WIZ,-0.12350873,0.9017042632,1
20953,TMEM8A,-0.12350873,0.9017042632,1
20954,SKP2,-0.12350873,0.9017042632,1
20955,MAFG,-0.12350873,0.9017042632,1
20956,RTP4,-0.12350873,0.9017042632,1
20957,TMEM74B,-0.12350873,0.9017042632,1
20958,MMS19,-0.12350873,0.9017042632,1
20959,ARHGAP26,-0.124582715,0.9008539116,1
20960,FUT11,-0.1257462,0.8999328258,1
20961,ZNF260,-0.12762569,0.8984452031,1
20962,PRKCA,-0.12762569,0.8984452031,1
20963,CCDC68,-0.12762569,0.8984452031,1
20964,ARHGAP19,-0.12762569,0.8984452031,1
20965,CTIF,-0.12762569,0.8984452031,1
20966,ANGEL1,-0.12762569,0.8984452031,1
20967,MAPK8IP3,-0.12762569,0.8984452031,1
20968,STARD4,-0.12762569,0.8984452031,1
20969,FKTN,-0.12762569,0.8984452031,1
20970,ZNF14,-0.12762569,0.8984452031,1
20971,PKN3,-0.12762569,0.8984452031,1
20972,FUT1,-0.12762569,0.8984452031,1
20973,FMNL3,-0.12762569,0.8984452031,1
20974,BEND7,-0.12762569,0.8984452031,1
20975,MGAT4B,-0.12762569,0.8984452031,1
20976,THAP2,-0.12762569,0.8984452031,1
20977,LIPE,-0.12762569,0.8984452031,1
20978,GALNT10,-0.12861018,0.8976661143,1
20979,CDR2,-0.13174264,0.895187855,1
20980,LEMD2,-0.13174264,0.895187855,1
20981,SLC2A13,-0.13174264,0.895187855,1
20982,MTOR,-0.13174264,0.895187855,1
20983,ACSF3,-0.13174264,0.895187855,1
20984,DCUN1D2,-0.13174264,0.895187855,1
20985,RBM15,-0.13174264,0.895187855,1
20986,TRIM21,-0.13174264,0.895187855,1
20987,HERC5,-0.13174264,0.895187855,1
20988,SLC10A7,-0.13174264,0.895187855,1
20989,EIF4ENIF1,-0.13174264,0.895187855,1
20990,KDM4B,-0.13174264,0.895187855,1
20991,MAGI3,-0.13174264,0.895187855,1
20992,SLC30A4,-0.13174264,0.895187855,1
20993,SCARF2,-0.13174264,0.895187855,1
20994,ELMO2,-0.13174264,0.895187855,1
20995,MEIS2,-0.13174264,0.895187855,1
20996,MDC1,-0.13174264,0.895187855,1
20997,RNF25,-0.13174264,0.895187855,1
20998,DCAF6,-0.13290612,0.8942676179,1
20999,ZNF611,-0.1358596,0.8919322731,1
21000,NEBL,-0.1358596,0.8919322731,1
21001,NSMF,-0.1358596,0.8919322731,1
21002,SLC39A8,-0.1358596,0.8919322731,1
21003,SLC1A1,-0.1358596,0.8919322731,1
21004,PPCDC,-0.1358596,0.8919322731,1
21005,ZNF71,-0.1358596,0.8919322731,1
21006,GPHN,-0.1358596,0.8919322731,1
21007,SBF1,-0.1358596,0.8919322731,1
21008,ARL15,-0.1358596,0.8919322731,1
21009,SPAST,-0.1358596,0.8919322731,1
21010,TSEN2,-0.1358596,0.8919322731,1
21011,WDR44,-0.1358596,0.8919322731,1
21012,HOXB6,-0.1358596,0.8919322731,1
21013,ALPK3,-0.1358596,0.8919322731,1
21014,DBR1,-0.1358596,0.8919322731,1
21015,ZNF335,-0.1358596,0.8919322731,1
21016,DHX58,-0.1358596,0.8919322731,1
21017,C7,-0.1358596,0.8919322731,1
21018,HSPBAP1,-0.1358596,0.8919322731,1
21019,HSD17B13,-0.1358596,0.8919322731,1
21020,C1orf115,-0.13702309,0.891012545,1
21021,GSE1,-0.13756008,0.8905881044,1
21022,SETD6,-0.13997656,0.8886785117,1
21023,TRIM39,-0.13997656,0.8886785117,1
21024,CSPG4,-0.13997656,0.8886785117,1
21025,BOK,-0.13997656,0.8886785117,1
21026,ZMIZ2,-0.13997656,0.8886785117,1
21027,IFNG,-0.13997656,0.8886785117,1
21028,MYO1D,-0.13997656,0.8886785117,1
21029,ERMARD,-0.13997656,0.8886785117,1
21030,FMR1,-0.13997656,0.8886785117,1
21031,RNASEH2A,-0.13997656,0.8886785117,1
21032,MMP15,-0.13997656,0.8886785117,1
21033,XPO6,-0.13997656,0.8886785117,1
21034,RABEP2,-0.13997656,0.8886785117,1
21035,GNPTAB,-0.14033456,0.8883956637,1
21036,CTD-2135D7.5,-0.14248253,0.8866988755,1
21037,ST6GAL1,-0.14310902,0.8862040764,1
21038,FNIP2,-0.14337753,0.8859920333,1
21039,SORBS3,-0.14400402,0.8854972976,1
21040,CTD-3195I5.1,-0.14409351,0.8854266247,1
21041,STOML1,-0.14409351,0.8854266247,1
21042,ZNF512B,-0.14409351,0.8854266247,1
21043,CEACAM1,-0.14409351,0.8854266247,1
21044,TTC7B,-0.14409351,0.8854266247,1
21045,CC2D1A,-0.14409351,0.8854266247,1
21046,DDAH1,-0.14409351,0.8854266247,1
21047,ADRA2B,-0.14409351,0.8854266247,1
21048,S1PR3,-0.14409351,0.8854266247,1
21049,NFS1,-0.14409351,0.8854266247,1
21050,NAA35,-0.14409351,0.8854266247,1
21051,YARS,-0.14409351,0.8854266247,1
21052,CA5B,-0.14409351,0.8854266247,1
21053,FANCM,-0.14409351,0.8854266247,1
21054,CORO7,-0.14409351,0.8854266247,1
21055,COX6A2,-0.14409351,0.8854266247,1
21056,FAM110D,-0.14409351,0.8854266247,1
21057,ZNF318,-0.14821048,0.8821766663,1
21058,PLCD3,-0.14821048,0.8821766663,1
21059,ANKAR,-0.14821048,0.8821766663,1
21060,WDR12,-0.14821048,0.8821766663,1
21061,GBF1,-0.14821048,0.8821766663,1
21062,HINFP,-0.14821048,0.8821766663,1
21063,LINC00312,-0.14821048,0.8821766663,1
21064,MTERF,-0.14821048,0.8821766663,1
21065,ACCS,-0.14821048,0.8821766663,1
21066,PAQR3,-0.14821048,0.8821766663,1
21067,SPRR2F,-0.14821048,0.8821766663,1
21068,PITPNM2,-0.14821048,0.8821766663,1
21069,DNAJC11,-0.14821048,0.8821766663,1
21070,RALGAPA1,-0.14838947,0.8820354084,1
21071,GIMAP8,-0.14838947,0.8820354084,1
21072,ANGEL2,-0.14883697,0.8816822799,1
21073,PHC2,-0.14910546,0.8814704141,1
21074,CASC7,-0.15044795,0.8804112126,1
21075,CLK2,-0.15232743,0.8789286903,1
21076,SLC39A14,-0.15232743,0.8789286903,1
21077,GPD1L,-0.15232743,0.8789286903,1
21078,MICAL3,-0.15232743,0.8789286903,1
21079,ZSCAN30,-0.15232743,0.8789286903,1
21080,LETM1,-0.15232743,0.8789286903,1
21081,SHC2,-0.15232743,0.8789286903,1
21082,SLC16A12,-0.15232743,0.8789286903,1
21083,PLAA,-0.15232743,0.8789286903,1
21084,WTIP,-0.15232743,0.8789286903,1
21085,EIF2AK2,-0.15250643,0.8787875198,1
21086,RMDN1,-0.15268543,0.8786463531,1
21087,FAM89A,-0.15384892,0.8777288639,1
21088,KLRD1,-0.1545649,0.8771643366,1
21089,HERC4,-0.1550124,0.8768115388,1
21090,CTB-171A8.1,-0.15644439,0.8756827506,1
21091,ITPRIP,-0.15644439,0.8756827506,1
21092,DNM3,-0.15644439,0.8756827506,1
21093,KAT6A,-0.15644439,0.8756827506,1
21094,CHST7,-0.15644439,0.8756827506,1
21095,RANBP17,-0.15644439,0.8756827506,1
21096,SPINK5,-0.15644439,0.8756827506,1
21097,UEVLD,-0.15644439,0.8756827506,1
21098,PGM5-AS1,-0.15644439,0.8756827506,1
21099,LINC00961,-0.15644439,0.8756827506,1
21100,CABP1,-0.15644439,0.8756827506,1
21101,PTPRR,-0.15644439,0.8756827506,1
21102,FGF2,-0.15644439,0.8756827506,1
21103,ZBTB40,-0.15644439,0.8756827506,1
21104,EXOC6B,-0.15644439,0.8756827506,1
21105,GALNT7,-0.15644439,0.8756827506,1
21106,NEIL1,-0.15644439,0.8756827506,1
21107,PHTF1,-0.15644439,0.8756827506,1
21108,EVA1A,-0.15644439,0.8756827506,1
21109,L3MBTL2,-0.15644439,0.8756827506,1
21110,C4orf32,-0.1566234,0.8755416698,1
21111,SLC29A1,-0.15823437,0.8742721212,1
21112,MUTYH,-0.16056135,0.8724389009,1
21113,ZFYVE27,-0.16056135,0.8724389009,1
21114,FZD1,-0.16056135,0.8724389009,1
21115,ABCG1,-0.16056135,0.8724389009,1
21116,RBM45,-0.16056135,0.8724389009,1
21117,USP37,-0.16056135,0.8724389009,1
21118,BICD1,-0.16056135,0.8724389009,1
21119,ZNF426,-0.16056135,0.8724389009,1
21120,GNA13,-0.16056135,0.8724389009,1
21121,DDX26B,-0.16056135,0.8724389009,1
21122,RP11-100L22.1,-0.16056135,0.8724389009,1
21123,CRTC1,-0.16056135,0.8724389009,1
21124,DTX4,-0.16056135,0.8724389009,1
21125,CPSF1,-0.16056135,0.8724389009,1
21126,RRNAD1,-0.16056135,0.8724389009,1
21127,ZNF449,-0.16056135,0.8724389009,1
21128,SDCCAG3,-0.16056135,0.8724389009,1
21129,NDST1,-0.16065085,0.872368406,1
21130,EPB41L4A,-0.16315682,0.8703949634,1
21131,CDC42EP4,-0.1639623,0.8697608133,1
21132,TMEM44,-0.1646783,0.8691971946,1
21133,RP11-421L21.3,-0.1646783,0.8691971946,1
21134,ZNF688,-0.1646783,0.8691971946,1
21135,RHBDD3,-0.1646783,0.8691971946,1
21136,KATNAL1,-0.1646783,0.8691971946,1
21137,ZNF366,-0.1646783,0.8691971946,1
21138,TAMM41,-0.1646783,0.8691971946,1
21139,BOLA1,-0.1646783,0.8691971946,1
21140,SYCP2,-0.1646783,0.8691971946,1
21141,SLC35C1,-0.1646783,0.8691971946,1
21142,C11orf95,-0.1646783,0.8691971946,1
21143,R3HCC1L,-0.1646783,0.8691971946,1
21144,NPHP3,-0.1656628,0.8684223275,1
21145,PHF1,-0.16628928,0.867929296,1
21146,PTAR1,-0.16870576,0.8660280859,1
21147,RCBTB1,-0.16879526,0.8659576855,1
21148,MGAT5,-0.16879526,0.8659576855,1
21149,KIF17,-0.16879526,0.8659576855,1
21150,DPY19L3,-0.16879526,0.8659576855,1
21151,BTBD6,-0.16879526,0.8659576855,1
21152,AC159540.1,-0.16879526,0.8659576855,1
21153,OSBPL10,-0.16879526,0.8659576855,1
21154,RPP14,-0.16879526,0.8659576855,1
21155,CC2D2A,-0.16879526,0.8659576855,1
21156,GALC,-0.16879526,0.8659576855,1
21157,DNMBP,-0.16879526,0.8659576855,1
21158,PLLP,-0.16879526,0.8659576855,1
21159,SLC35G2,-0.17291223,0.8627204267,1
21160,NIPAL2,-0.17291223,0.8627204267,1
21161,SLC6A1,-0.17291223,0.8627204267,1
21162,ERCC6L2,-0.17291223,0.8627204267,1
21163,RP11-298O21.2,-0.17291223,0.8627204267,1
21164,TMEM132A,-0.17291223,0.8627204267,1
21165,ZNF827,-0.17291223,0.8627204267,1
21166,TRAF6,-0.17291223,0.8627204267,1
21167,SIN3B,-0.17291223,0.8627204267,1
21168,VTI1A,-0.17291223,0.8627204267,1
21169,ATAD2B,-0.17291223,0.8627204267,1
21170,RBM10,-0.17291223,0.8627204267,1
21171,TMEM189,-0.17291223,0.8627204267,1
21172,DPP9,-0.17291223,0.8627204267,1
21173,GATSL3,-0.17291223,0.8627204267,1
21174,ZNF181,-0.17291223,0.8627204267,1
21175,ARHGAP23,-0.17291223,0.8627204267,1
21176,BTBD7,-0.17300172,0.8626500769,1
21177,SPG11,-0.17327021,0.8624390341,1
21178,B4GALT5,-0.17362821,0.8621576589,1
21179,APC,-0.1745232,0.8614542975,1
21180,RBM26,-0.17523919,0.8608916874,1
21181,STK38L,-0.17577618,0.8604697762,1
21182,CTTNBP2NL,-0.17577618,0.8604697762,1
21183,YPEL1,-0.17702918,0.8594854717,1
21184,PLEKHH3,-0.17702918,0.8594854717,1
21185,DBT,-0.17702918,0.8594854717,1
21186,PRKCE,-0.17702918,0.8594854717,1
21187,RP11-251M1.1,-0.17702918,0.8594854717,1
21188,PPP1R3B,-0.17702918,0.8594854717,1
21189,XCL2,-0.17702918,0.8594854717,1
21190,RASSF8,-0.17702918,0.8594854717,1
21191,PPP1R35,-0.17702918,0.8594854717,1
21192,UVRAG,-0.17765567,0.8589934012,1
21193,ZC3HAV1,-0.17792417,0.8587825306,1
21194,RAPGEF2,-0.17810316,0.8586419558,1
21195,RAPH1,-0.17810316,0.8586419558,1
21196,RCAN1,-0.18114613,0.8562528735,1
21197,BRAT1,-0.18114613,0.8562528735,1
21198,MPPED2,-0.18114613,0.8562528735,1
21199,MINK1,-0.18114613,0.8562528735,1
21200,DHX33,-0.18114613,0.8562528735,1
21201,RP11-286H15.1,-0.18114613,0.8562528735,1
21202,CSRNP2,-0.18114613,0.8562528735,1
21203,CLIC5,-0.18114613,0.8562528735,1
21204,BCYRN1,-0.18114613,0.8562528735,1
21205,DAPK2,-0.18114613,0.8562528735,1
21206,CARD6,-0.18114613,0.8562528735,1
21207,DVL1,-0.18114613,0.8562528735,1
21208,ZBTB46,-0.18114613,0.8562528735,1
21209,RNF152,-0.18114613,0.8562528735,1
21210,GRIPAP1,-0.18114613,0.8562528735,1
21211,STOX2,-0.18114613,0.8562528735,1
21212,DSG2,-0.18114613,0.8562528735,1
21213,DGCR8,-0.18114613,0.8562528735,1
21214,SFRP2,-0.18114613,0.8562528735,1
21215,TPST1,-0.18150413,0.8559718911,1
21216,CDK12,-0.18186213,0.855690927,1
21217,GZMB,-0.18347311,0.8544268153,1
21218,SH2D3C,-0.1849051,0.8533034741,1
21219,NKG7,-0.18508409,0.8531630773,1
21220,WDR55,-0.1852631,0.8530226851,1
21221,HERC6,-0.1852631,0.8530226851,1
21222,VCPKMT,-0.1852631,0.8530226851,1
21223,LONP1,-0.1852631,0.8530226851,1
21224,RGP1,-0.1852631,0.8530226851,1
21225,SYNM,-0.1852631,0.8530226851,1
21226,FAM84B,-0.1852631,0.8530226851,1
21227,GHR,-0.1852631,0.8530226851,1
21228,RAB4B,-0.1852631,0.8530226851,1
21229,EIF2D,-0.1852631,0.8530226851,1
21230,MEMO1,-0.1852631,0.8530226851,1
21231,SLC1A7,-0.1852631,0.8530226851,1
21232,GPATCH11,-0.1852631,0.8530226851,1
21233,PHRF1,-0.1852631,0.8530226851,1
21234,ZNF337,-0.1852631,0.8530226851,1
21235,ARFGEF2,-0.1852631,0.8530226851,1
21236,FPGT,-0.1852631,0.8530226851,1
21237,DCAF8,-0.18588959,0.8525313493,1
21238,LAP3,-0.18911155,0.8500053873,1
21239,DDI2,-0.18938005,0.8497949596,1
21240,AFAP1,-0.18938005,0.8497949596,1
21241,FAM175B,-0.18938005,0.8497949596,1
21242,TMEM260,-0.18938005,0.8497949596,1
21243,GCN1L1,-0.18938005,0.8497949596,1
21244,SLCO4A1,-0.18938005,0.8497949596,1
21245,TSPYL5,-0.18938005,0.8497949596,1
21246,ZBTB18,-0.18938005,0.8497949596,1
21247,AKT3,-0.18938005,0.8497949596,1
21248,KRBOX4,-0.18938005,0.8497949596,1
21249,MIER2,-0.19152802,0.8481119241,1
21250,FAM111A,-0.19197552,0.8477613786,1
21251,FGD5,-0.19206502,0.8476912732,1
21252,GALNT1,-0.19242302,0.8474108633,1
21253,STON1,-0.193497,0.8465697496,1
21254,HDGFRP3,-0.193497,0.8465697496,1
21255,EPHA2,-0.193497,0.8465697496,1
21256,C2CD2,-0.193497,0.8465697496,1
21257,VCPIP1,-0.193497,0.8465697496,1
21258,ZNF44,-0.193497,0.8465697496,1
21259,PRTG,-0.193497,0.8465697496,1
21260,PPP1R12C,-0.193497,0.8465697496,1
21261,ABCF3,-0.193497,0.8465697496,1
21262,ING3,-0.19448149,0.8457988823,1
21263,RGS3,-0.19528699,0.8451682824,1
21264,RGS12,-0.19761397,0.8433471079,1
21265,RP13-188A5.1,-0.19761397,0.8433471079,1
21266,FAM188A,-0.19761397,0.8433471079,1
21267,BCR,-0.19761397,0.8433471079,1
21268,COMTD1,-0.19761397,0.8433471079,1
21269,DIS3L,-0.19761397,0.8433471079,1
21270,TMEM178A,-0.19761397,0.8433471079,1
21271,RNF165,-0.19761397,0.8433471079,1
21272,BACE1,-0.19761397,0.8433471079,1
21273,AQP7,-0.19761397,0.8433471079,1
21274,KAZN,-0.19761397,0.8433471079,1
21275,TBX3,-0.19797195,0.8430670012,1
21276,AP2A2,-0.19797195,0.8430670012,1
21277,BACE2,-0.19877745,0.842436834,1
21278,ZNF506,-0.20173092,0.8401270869,1
21279,NDUFAF7,-0.20173092,0.8401270869,1
21280,PPARA,-0.20173092,0.8401270869,1
21281,KIF13B,-0.20173092,0.8401270869,1
21282,BCOR,-0.20173092,0.8401270869,1
21283,KIAA0947,-0.20173092,0.8401270869,1
21284,IL15,-0.20173092,0.8401270869,1
21285,RP11-298O21.5,-0.20173092,0.8401270869,1
21286,UNC119B,-0.20173092,0.8401270869,1
21287,SH3BGRL2,-0.20173092,0.8401270869,1
